customer_id,transdate,date_diff,cum_custage,order_rank,prodage,profit,cum_profit,att_name_att_value,channel_(none),channel_(not set),channel_bingppc,channel_cpc,channel_cse,channel_datafeed,channel_email,channel_free,channel_googleppc,channel_invoicelinks,channel_orderconfirmation,channel_organic,channel_ppc,channel_quotelinks,channel_referral,channel_shippingconfirmation,channel_social,channel_unknown
1,2012-01-05 00:00:00.0,5,0,1,2101.0,0.1,0.1,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-10 00:00:00.0,1,5,2,4798.64286,21.68,21.78,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-11 00:00:00.0,2,6,3,2099.5,0.47,22.25,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-13 00:00:00.0,1,8,4,2096.42857,21.26,43.51,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-14 00:00:00.0,2,9,5,4.5,-1.62,41.89,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-16 00:00:00.0,2,11,6,2088.0,6.06,47.95,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-18 00:00:00.0,1,13,7,2100.5,0.98,48.93,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-19 00:00:00.0,1,14,8,2101.5,1.09,50.02,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-20 00:00:00.0,3,15,9,4190.0,0.36,50.38,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-23 00:00:00.0,1,18,10,4186.0,-0.24,50.14,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-24 00:00:00.0,1,19,11,8382.25,14.8,64.94,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-25 00:00:00.0,2,20,12,-570.63636,-5.62,59.32,,,,,,,,,,,,,,,,,,,100.0
1,2012-01-27 00:00:00.0,7,22,13,2089.0,36.85,96.17,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-03 00:00:00.0,3,29,14,2078.8,11.86,108.03,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-06 00:00:00.0,2,32,15,2079.0,,108.03,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-08 00:00:00.0,3,34,16,2800.33333,6.47,114.5,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-11 00:00:00.0,2,37,17,2062.0,-0.3,114.2,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-13 00:00:00.0,1,39,18,8404.0,42.12,156.32,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-14 00:00:00.0,1,40,19,2073.33333,0.47,156.79,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-15 00:00:00.0,2,41,20,2077.0,-1.58,155.21,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-17 00:00:00.0,1,43,21,2617.75,-0.02,155.19,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-18 00:00:00.0,2,44,22,2093.66667,7.57,162.76,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-20 00:00:00.0,3,46,23,4153.0,7.18,169.94,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-23 00:00:00.0,1,49,24,2373.2,11.66,181.6,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-24 00:00:00.0,1,50,25,2101.0,1.25,182.85,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-25 00:00:00.0,3,51,26,2089.0,2.38,185.23,,,,,,,,,,,,,,,,,,,100.0
1,2012-02-28 00:00:00.0,2,54,27,2098.0,0.81,186.04,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-01 00:00:00.0,1,56,28,2101.0,-0.01,186.03,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-02 00:00:00.0,1,57,29,2061.6,35.26,221.29,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-03 00:00:00.0,2,58,30,2516.8,2.31,223.6,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-05 00:00:00.0,1,60,31,2099.0,1.14,224.74,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-06 00:00:00.0,2,61,32,3145.5,1.96,226.7,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-08 00:00:00.0,1,63,33,2101.0,,226.7,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-09 00:00:00.0,1,64,34,2096.33333,-16.17,210.53,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-10 00:00:00.0,2,65,35,2097.83333,14.6,225.13,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-12 00:00:00.0,2,67,36,2089.5,0.94,226.07,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-14 00:00:00.0,1,69,37,2089.5,3.16,229.23,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-15 00:00:00.0,1,70,38,2076.0,0.05,229.28,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-16 00:00:00.0,4,71,39,4196.0,-0.14,229.14,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-20 00:00:00.0,3,75,40,2098.0,0.81,229.95,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-23 00:00:00.0,3,78,41,4192.4,-3.22,226.73,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-26 00:00:00.0,1,81,42,-9.0,-82.93,143.8,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-27 00:00:00.0,3,82,43,2743.33333,1.32,145.12,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-30 00:00:00.0,1,85,44,2071.25,29.55,174.67,,,,,,,,,,,,,,,,,,,100.0
1,2012-03-31 00:00:00.0,2,86,45,2060.5,0.1,174.77,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-02 00:00:00.0,1,88,46,2089.5,0.94,175.71,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-03 00:00:00.0,1,89,47,2100.5,16.87,192.58,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-04 00:00:00.0,1,90,48,0.0,-1.27,191.31,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-05 00:00:00.0,1,91,49,2081.0,43.22,234.53,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-06 00:00:00.0,1,92,50,2095.0,29.55,264.08,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-07 00:00:00.0,2,93,51,2613.75,4.97,269.05,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-09 00:00:00.0,9,95,52,4200.0,-4.12,264.93,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-18 00:00:00.0,1,104,53,4202.0,0.32,265.25,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-19 00:00:00.0,1,105,54,2326.33333,11.48,276.73,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-20 00:00:00.0,1,106,55,2989.57143,26.21,302.94,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-21 00:00:00.0,4,107,56,2095.0,3.81,306.75,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-25 00:00:00.0,1,111,57,1988.0,3.76,310.51,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-26 00:00:00.0,1,112,58,2064.0,6.95,317.46,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-27 00:00:00.0,1,113,59,6300.0,,317.46,,,,,,,,,,,,,,,,,,,100.0
1,2012-04-28 00:00:00.0,3,114,60,2041.5,-2.76,314.7,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-01 00:00:00.0,3,117,61,2028.0,13.75,328.45,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-04 00:00:00.0,1,120,62,25092.0,,328.45,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-05 00:00:00.0,3,121,63,2078.0,2.88,331.33,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-08 00:00:00.0,1,124,64,7209.81818,114.77,446.1,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-09 00:00:00.0,1,125,65,2099.0,0.3,446.4,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-10 00:00:00.0,1,126,66,2053.5,15.69,462.09,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-11 00:00:00.0,5,127,67,2098.16667,3.43,465.52,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-16 00:00:00.0,2,132,68,3386.09091,44.18,509.7,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-18 00:00:00.0,3,134,69,4190.0,,509.7,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-21 00:00:00.0,1,137,70,3700.6,64.99,574.69,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-22 00:00:00.0,1,138,71,2090.0,3.85,578.54,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-23 00:00:00.0,1,139,72,698.33333,,578.54,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-24 00:00:00.0,5,140,73,0.0,,578.54,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-29 00:00:00.0,1,145,74,2100.5,5.1,583.64,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-30 00:00:00.0,1,146,75,2100.0,0.78,584.42,,,,,,,,,,,,,,,,,,,100.0
1,2012-05-31 00:00:00.0,1,147,76,2520.6,9.47,593.89,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-01 00:00:00.0,1,148,77,2097.66667,2.89,596.78,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-02 00:00:00.0,3,149,78,2101.0,4.11,600.89,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-05 00:00:00.0,3,152,79,2093.66667,-5.76,595.13,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-08 00:00:00.0,4,155,80,7775.36364,89.6,684.73,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-12 00:00:00.0,1,159,81,2101.0,,684.73,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-13 00:00:00.0,2,160,82,2079.0,,684.73,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-15 00:00:00.0,1,162,83,2100.09091,22.63,707.36,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-16 00:00:00.0,3,163,84,2100.0,0.43,707.79,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-19 00:00:00.0,1,166,85,12606.0,1.38,709.17,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-20 00:00:00.0,1,167,86,2096.0,58.01,767.18,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-21 00:00:00.0,1,168,87,4485.11111,109.74,876.92,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-22 00:00:00.0,4,169,88,2095.0,2.33,879.25,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-26 00:00:00.0,1,173,89,4762.33333,104.66,983.91,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-27 00:00:00.0,1,174,90,4026.6,194.6,1178.51,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-28 00:00:00.0,1,175,91,1924.0,,1178.51,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-29 00:00:00.0,1,176,92,2941.4,38.65,1217.16,,,,,,,,,,,,,,,,,,,100.0
1,2012-06-30 00:00:00.0,2,177,93,2101.0,,1217.16,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-02 00:00:00.0,1,179,94,2777.33333,8.41,1225.57,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-03 00:00:00.0,6,180,95,1561.75,0.96,1226.53,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-09 00:00:00.0,1,186,96,2096.75,2.33,1228.86,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-10 00:00:00.0,1,187,97,1987.0,,1228.86,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-11 00:00:00.0,1,188,98,2084.0,,1228.86,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-12 00:00:00.0,1,189,99,2522.23077,171.47,1400.33,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-13 00:00:00.0,3,190,100,2622.0,9.02,1409.35,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-16 00:00:00.0,2,193,101,2101.0,4.49,1413.84,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-18 00:00:00.0,1,195,102,2096.5,8.91,1422.75,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-19 00:00:00.0,1,196,103,2100.8,30.28,1453.03,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-20 00:00:00.0,7,197,104,5252.5,12.93,1465.96,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-27 00:00:00.0,1,204,105,2770.0,11.98,1477.94,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-28 00:00:00.0,3,205,106,1939.11111,,1477.94,,,,,,,,,,,,,,,,,,,100.0
1,2012-07-31 00:00:00.0,1,208,107,2101.0,,1477.94,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-01 00:00:00.0,2,209,108,2101.0,,1477.94,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-03 00:00:00.0,4,211,109,2095.0,3.74,1481.68,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-07 00:00:00.0,1,215,110,3352.8,31.34,1513.02,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-08 00:00:00.0,1,216,111,12540.0,0.3,1513.32,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-09 00:00:00.0,2,217,112,2098.0,2.54,1515.86,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-11 00:00:00.0,3,219,113,2098.0,1.04,1516.9,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-14 00:00:00.0,6,222,114,2101.0,0.47,1517.37,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-20 00:00:00.0,1,228,115,2091.5,27.89,1545.26,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-21 00:00:00.0,3,229,116,-2101.0,-12.01,1533.25,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-24 00:00:00.0,1,232,117,2787.66667,0.95,1534.2,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-25 00:00:00.0,2,233,118,2088.0,2.8,1537.0,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-27 00:00:00.0,3,235,119,10505.0,,1537.0,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-30 00:00:00.0,1,238,120,2086.33333,6.48,1543.48,,,,,,,,,,,,,,,,,,,100.0
1,2012-08-31 00:00:00.0,5,239,121,2270.58333,23.13,1566.61,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-05 00:00:00.0,2,244,122,2086.0,0.44,1567.05,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-07 00:00:00.0,3,246,123,2319.66667,19.93,1586.98,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-10 00:00:00.0,1,249,124,1025.0,17.65,1604.63,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-11 00:00:00.0,2,250,125,1629.77778,11.29,1615.92,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-13 00:00:00.0,2,252,126,8392.0,0.24,1616.16,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-15 00:00:00.0,4,254,127,2884.875,6.56,1622.72,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-19 00:00:00.0,1,258,128,2100.0,0.26,1622.98,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-20 00:00:00.0,1,259,129,2095.0,2.77,1625.75,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-21 00:00:00.0,3,260,130,2918.8,6.09,1631.84,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-24 00:00:00.0,1,263,131,2076.0,3.4,1635.24,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-25 00:00:00.0,1,264,132,3119.0,9.98,1645.22,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-26 00:00:00.0,2,265,133,2095.4,2.62,1647.84,,,,,,,,,,,,,,,,,,,100.0
1,2012-09-28 00:00:00.0,3,267,134,2059.11111,27.27,1675.11,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-01 00:00:00.0,2,270,135,2101.0,1.65,1676.76,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-03 00:00:00.0,1,272,136,2434.44444,15.06,1691.82,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-04 00:00:00.0,1,273,137,2043.0,,1691.82,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-05 00:00:00.0,1,274,138,3568.3,34.43,1726.25,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-06 00:00:00.0,2,275,139,1924.0,,1726.25,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-08 00:00:00.0,3,277,140,2094.0,1.3,1727.55,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-11 00:00:00.0,5,280,141,2098.0,1.04,1728.59,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-16 00:00:00.0,1,285,142,-2072.33333,-1.79,1726.8,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-17 00:00:00.0,8,286,143,2090.0,1.09,1727.89,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-25 00:00:00.0,1,294,144,2083.25,39.65,1767.54,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-26 00:00:00.0,1,295,145,2736.9375,71.42,1838.96,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-27 00:00:00.0,3,296,146,2077.0,1.47,1840.43,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-30 00:00:00.0,1,299,147,1051.25,8.6,1849.03,,,,,,,,,,,,,,,,,,,100.0
1,2012-10-31 00:00:00.0,1,300,148,2098.0,1.04,1850.07,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-01 00:00:00.0,1,301,149,2083.66667,12.38,1862.45,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-02 00:00:00.0,3,302,150,2082.33333,24.89,1887.34,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-05 00:00:00.0,1,305,151,2091.0,14.71,1902.05,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-06 00:00:00.0,3,306,152,2095.0,0.94,1902.99,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-09 00:00:00.0,4,309,153,4482.16667,24.45,1927.44,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-13 00:00:00.0,2,313,154,2100.0,3.16,1930.6,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-15 00:00:00.0,1,315,155,2066.0,1.47,1932.07,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-16 00:00:00.0,5,316,156,2694.5,65.17,1997.24,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-21 00:00:00.0,7,321,157,2365.71429,44.67,2041.91,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-28 00:00:00.0,1,328,158,4446.375,-1.65,2040.26,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-29 00:00:00.0,1,329,159,1501.18182,31.99,2072.25,,,,,,,,,,,,,,,,,,,100.0
1,2012-11-30 00:00:00.0,1,330,160,3084.5,5.96,2078.21,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-01 00:00:00.0,4,331,161,2786.0,193.16,2271.37,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-05 00:00:00.0,1,335,162,2099.0,5.1,2276.47,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-06 00:00:00.0,5,336,163,8372.0,5.12,2281.59,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-11 00:00:00.0,1,341,164,1826.6,20.08,2301.67,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-12 00:00:00.0,1,342,165,2872.2,61.86,2363.53,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-13 00:00:00.0,1,343,166,2101.0,33.65,2397.18,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-14 00:00:00.0,1,344,167,2598.14286,537.16,2934.34,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-15 00:00:00.0,2,345,168,2671.90909,2.23,2936.57,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-17 00:00:00.0,1,347,169,1631.44444,7.42,2943.99,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-18 00:00:00.0,1,348,170,2436.16667,10.21,2954.2,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-19 00:00:00.0,2,349,171,3449.33333,28.61,2982.81,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-21 00:00:00.0,3,351,172,2494.88889,35.67,3018.48,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-24 00:00:00.0,2,354,173,1829.88,53.36,3071.84,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-26 00:00:00.0,1,356,174,4202.0,1.12,3072.96,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-27 00:00:00.0,4,357,175,2095.0,0.78,3073.74,,,,,,,,,,,,,,,,,,,100.0
1,2012-12-31 00:00:00.0,3,361,176,5216.5,5.38,3079.12,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-03 00:00:00.0,4,364,177,2057.125,12.65,3091.77,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-07 00:00:00.0,1,368,178,2101.0,1.44,3093.21,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-08 00:00:00.0,2,369,179,-4034.0,,3093.21,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-10 00:00:00.0,1,371,180,1851.6,72.56,3165.77,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-11 00:00:00.0,5,372,181,2020.42857,26.76,3192.53,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-16 00:00:00.0,1,377,182,-1876.0,-25.12,3167.41,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-17 00:00:00.0,5,378,183,2101.0,3.96,3171.37,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-22 00:00:00.0,4,383,184,1854.0,6.73,3178.1,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-26 00:00:00.0,3,387,185,2098.5,1.04,3179.14,,,,,,,,,,,,,,,,,,,100.0
1,2013-01-29 00:00:00.0,3,390,186,-4.5,,3179.14,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-01 00:00:00.0,3,393,187,5216.5,8.18,3187.32,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-04 00:00:00.0,1,396,188,2095.0,3.75,3191.07,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-05 00:00:00.0,3,397,189,9419.5,23.23,3214.3,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-08 00:00:00.0,3,400,190,2100.0,1.81,3216.11,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-11 00:00:00.0,1,403,191,4202.0,4.88,3220.99,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-12 00:00:00.0,3,404,192,4587.8,8.08,3229.07,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-15 00:00:00.0,1,407,193,2273.0,57.74,3286.81,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-16 00:00:00.0,2,408,194,-23.0,22.61,3309.42,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-18 00:00:00.0,2,410,195,2101.0,0.39,3309.81,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-20 00:00:00.0,7,412,196,2040.0,4.41,3314.22,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-27 00:00:00.0,1,419,197,2101.0,3.31,3317.53,,,,,,,,,,,,,,,,,,,100.0
1,2013-02-28 00:00:00.0,1,420,198,2811.875,15.38,3332.91,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-01 00:00:00.0,6,421,199,1945.66667,13.68,3346.59,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-07 00:00:00.0,1,427,200,2098.0,1.04,3347.63,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-08 00:00:00.0,4,428,201,2461.6,6.19,3353.82,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-12 00:00:00.0,1,432,202,6226.33333,28.64,3382.46,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-13 00:00:00.0,1,433,203,2084.75,-3.17,3379.29,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-14 00:00:00.0,1,434,204,1694.0,,3379.29,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-15 00:00:00.0,1,435,205,5892.44444,123.01,3502.3,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-16 00:00:00.0,2,436,206,2101.0,1.49,3503.79,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-18 00:00:00.0,3,438,207,7594.72727,19.94,3523.73,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-21 00:00:00.0,4,441,208,8404.0,-9.36,3514.37,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-25 00:00:00.0,1,445,209,2055.0,8.47,3522.84,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-26 00:00:00.0,2,446,210,8392.75,22.13,3544.97,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-28 00:00:00.0,2,448,211,2095.66667,7.74,3552.71,,,,,,,,,,,,,,,,,,,100.0
1,2013-03-30 00:00:00.0,3,450,212,2093.0,0.75,3553.46,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-02 00:00:00.0,1,453,213,2782.16667,10.75,3564.21,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-03 00:00:00.0,1,454,214,1645.0,,3564.21,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-04 00:00:00.0,1,455,215,1982.0,,3564.21,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-05 00:00:00.0,7,456,216,2518.0,3.42,3567.63,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-12 00:00:00.0,1,463,217,2093.0,,3567.63,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-13 00:00:00.0,3,464,218,2098.0,1.04,3568.67,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-16 00:00:00.0,2,467,219,2067.0,1.43,3570.1,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-18 00:00:00.0,1,469,220,20495.0,9.1,3579.2,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-19 00:00:00.0,3,470,221,2060.0,2.5,3581.7,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-22 00:00:00.0,2,473,222,4200.0,0.6,3582.3,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-24 00:00:00.0,1,475,223,4469.42857,-14.06,3568.24,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-25 00:00:00.0,1,476,224,2018.0,40.96,3609.2,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-26 00:00:00.0,1,477,225,4202.0,0.42,3609.62,,,,,,,,,,,,,,,,,,,100.0
1,2013-04-27 00:00:00.0,5,478,226,2795.66667,15.5,3625.12,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-02 00:00:00.0,1,483,227,2088.0,,3625.12,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-03 00:00:00.0,1,484,228,2100.33333,5.35,3630.47,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-04 00:00:00.0,5,485,229,2098.0,1.04,3631.51,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-09 00:00:00.0,6,490,230,2098.5,24.74,3656.25,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-15 00:00:00.0,2,496,231,2092.0,0.14,3656.39,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-17 00:00:00.0,3,498,232,2101.0,0.79,3657.18,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-20 00:00:00.0,2,501,233,4900.33333,25.68,3682.86,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-22 00:00:00.0,2,503,234,9288.0,,3682.86,,,,,,,,,,,,,,,,,,,100.0
1,2013-05-24 00:00:00.0,1,505,235,1027.5,5.48,3688.34,,,,,,,,,,,,,,,,,,,100.0
